epoch,learning_rate,step,train_iou,train_loss,val_iou,val_loss
0,6.0002206737408414e-05,49,0.043525781482458115,0.838229775428772,,
0,6.000901339575648e-05,99,0.05051317438483238,0.7156940698623657,,
0,6.002041482133791e-05,149,0.05265051871538162,0.9145493507385254,,
0,6.00364146521315e-05,199,0.1309938281774521,0.8788833618164062,,
0,6.005701652611606e-05,249,0.14944109320640564,0.8468621373176575,,
1,6.008220952935517e-05,299,0.1312853991985321,0.8353199362754822,,
1,6.011200457578525e-05,349,0.12740470468997955,0.8326377868652344,,
1,6.014639438944869e-05,399,0.16007286310195923,0.817396342754364,,
1,6.018538260832429e-05,449,0.1766861528158188,0.7909196615219116,,
1,6.022896559443325e-05,499,0.19635547697544098,0.7649111747741699,,
1,,516,,,0.19887106120586395,0.65269535779953
2,6.027714698575437e-05,549,0.14748422801494598,0.7125868201255798,,
2,6.032992314430885e-05,599,0.1941758096218109,0.7413859367370605,,
2,6.0387297708075494e-05,649,0.20882092416286469,0.7400292754173279,,
2,6.0449267039075494e-05,699,0.1996201127767563,0.7395747303962708,,
2,6.0515827499330044e-05,749,0.1904076784849167,0.7542711496353149,,
2,,775,,,0.21905936300754547,0.6093460917472839
3,6.058698636479676e-05,799,0.18767887353897095,0.5506406426429749,,
3,6.066273999749683e-05,849,0.21894720196723938,0.7269424796104431,,
3,6.074308475945145e-05,899,0.24054957926273346,0.5043514370918274,,
3,6.0828024288639426e-05,949,0.2287299931049347,0.7047142386436462,,
3,6.091755494708195e-05,999,0.21202313899993896,0.7324094772338867,,
3,,1034,,,0.23500224947929382,0.5872502326965332
4,6.101168037275784e-05,1049,0.2487463653087616,0.6833271384239197,,
4,6.111039692768827e-05,1099,0.2682071030139923,0.5645477175712585,,
4,6.121370097389445e-05,1149,0.2203918695449829,0.6163454651832581,,
4,6.132159614935517e-05,1199,0.20916062593460083,0.7415923476219177,,
4,6.143408245407045e-05,1249,0.3242645561695099,0.5300200581550598,,
4,,1293,,,0.2609117925167084,0.5559661388397217
5,6.155115988804027e-05,1299,0.2772049307823181,0.646108090877533,,
5,6.167282117530704e-05,1349,0.24750587344169617,0.6939223408699036,,
5,6.179907359182835e-05,1399,0.2264895886182785,0.6960352063179016,,
5,6.192990986164659e-05,1449,0.27928322553634644,0.6371282935142517,,
5,6.206532998476177e-05,1499,0.29162096977233887,0.6219205856323242,,
5,6.22053412371315e-05,1549,0.24003446102142334,0.5822335481643677,,
5,,1552,,,0.2696642577648163,0.5400078296661377
6,6.234992906684056e-05,1599,0.2457495629787445,0.6829354166984558,,
6,6.249910074984655e-05,1649,0.2575964033603668,0.6722528338432312,,
6,6.265285628614947e-05,1699,0.23517657816410065,0.6970481872558594,,
6,6.281119567574933e-05,1749,0.2954970598220825,0.615939736366272,,
6,6.297411164268851e-05,1799,0.28582024574279785,0.6348406076431274,,
6,,1811,,,0.2783769965171814,0.5270382761955261
7,6.314160418696702e-05,1849,0.28930360078811646,0.5341642498970032,,
7,6.331368058454245e-05,1899,0.2698282301425934,0.5527427792549133,,
7,6.349033355945721e-05,1949,0.24459443986415863,0.6698563694953918,,
7,6.367155583575368e-05,1999,0.29104748368263245,0.5297980904579163,,
7,6.385735468938947e-05,2049,0.299807608127594,0.5969926118850708,,
7,,2070,,,0.28386738896369934,0.5183004140853882
8,6.404773012036458e-05,2099,0.2106858491897583,0.621066153049469,,
8,6.424267485272139e-05,2149,0.2023524045944214,0.7359340190887451,,
8,6.444219616241753e-05,2199,0.3081534504890442,0.6251214742660522,,
8,6.464627949753776e-05,2249,0.3135688006877899,0.5948547720909119,,
8,6.48549321340397e-05,2299,0.3117612600326538,0.5052164196968079,,
8,,2329,,,0.2922177016735077,0.5079121589660645
9,6.506815407192335e-05,2349,0.2633206844329834,0.6489613652229309,,
9,6.52859453111887e-05,2399,0.28506866097450256,0.6345531940460205,,
9,6.550829857587814e-05,2449,0.24454568326473236,0.6690956354141235,,
9,6.573520659003407e-05,2499,0.30692291259765625,0.4886172413825989,,
9,6.59666839055717e-05,2549,0.21413832902908325,0.5963594317436218,,
9,,2588,,,0.2963133752346039,0.5014514923095703
10,6.620272324653342e-05,2599,0.34721148014068604,0.5482908487319946,,
10,6.644331733696163e-05,2649,0.28886857628822327,0.6382264494895935,,
10,6.668846617685631e-05,2699,0.3698834180831909,0.5249120593070984,,
10,6.693816976621747e-05,2749,0.33181309700012207,0.553382933139801,,
10,6.719242810504511e-05,2799,0.25350409746170044,0.6728996634483337,,
10,,2847,,,0.3100849688053131,0.4827081263065338
11,6.745124119333923e-05,2849,0.3793118894100189,0.43670526146888733,,
11,6.771460175514221e-05,2899,0.30287468433380127,0.603990375995636,,
11,6.798250979045406e-05,2949,0.39815670251846313,0.4859231114387512,,
11,6.825497257523239e-05,2999,0.2529197633266449,0.5557862520217896,,
11,6.853197555756196e-05,3049,0.2849096357822418,0.501109778881073,,
11,6.881351873744279e-05,3099,0.33513620495796204,0.38910165429115295,,
11,,3106,,,0.31924229860305786,0.4706338942050934
