epoch,learning_rate,step,train_iou,train_loss,val_iou,val_loss
0,0.0002000093663809821,49,0.0051808347925543785,0.74598628282547,,
0,0.00020003822282887995,99,0.04501871019601822,0.7129436731338501,,
0,0.0002000865642912686,149,0.058008503168821335,0.6536590456962585,,
0,0.00020015441987197846,199,0.07693377137184143,0.6472321152687073,,
0,0.0002002417459152639,249,0.07418704777956009,0.6513116359710693,,
0,0.00020034858607687056,299,0.09200190007686615,0.5804544687271118,,
0,0.00020047489670105278,349,0.09131956100463867,0.6336119174957275,,
0,0.00020062070689164102,399,0.1006704717874527,0.6255097985267639,,
0,0.00020078600209672004,449,0.09971551597118378,0.6502352952957153,,
0,0.00020097076776437461,499,0.11739996075630188,0.6520993113517761,,
0,0.00020117500389460474,549,0.10522698611021042,0.6592442393302917,,
0,0.00020139872503932565,599,0.11799116432666779,0.581527829170227,,
0,0.0002016419020947069,649,0.12196099758148193,0.5864869952201843,,
0,0.00020190454961266369,699,0.13064920902252197,0.5595112442970276,,
0,0.00020218663848936558,749,0.10367323458194733,0.6011286973953247,,
0,0.00020248819782864302,799,0.12077393382787704,0.6332145929336548,,
0,0.00020280918397475034,849,0.12537690997123718,0.5862135887145996,,
0,0.00020314961147960275,899,0.11712074279785156,0.6195165514945984,,
0,0.00020350946579128504,949,0.1299992948770523,0.5650528073310852,,
0,0.00020388873235788196,999,0.12666821479797363,0.5857953429222107,,
0,0.00020428742573130876,1049,0.13550281524658203,0.5852095484733582,,
0,0.00020470551680773497,1099,0.14447596669197083,0.583295464515686,,
1,0.0002051430055871606,1149,0.1278449296951294,0.6318264603614807,,
1,0.00020559986296575516,1199,0.12375771999359131,0.635492742061615,,
1,0.00020607611804734915,1249,0.11929444968700409,0.5643299221992493,,
1,0.00020657172717619687,1299,0.1317269504070282,0.5852504372596741,,
1,0.00020708669035229832,1349,0.12916569411754608,0.6195268034934998,,
1,0.0002076210075756535,1399,0.1310698539018631,0.6575641632080078,,
1,0.0002081746351905167,1449,0.157333105802536,0.5910640954971313,,
1,0.00020874760230071843,1499,0.14353857934474945,0.5731543302536011,,
1,0.00020933986525051296,1549,0.15245850384235382,0.48864540457725525,,
1,0.0002099514240399003,1599,0.11944472789764404,0.6652809977531433,,
1,0.00021058226411696523,1649,0.14391383528709412,0.5847330689430237,,
1,0.00021123238548170775,1699,0.1346106380224228,0.6599925756454468,,
1,0.00021190174447838217,1749,0.151018425822258,0.6346352696418762,,
1,0.0002125903411069885,1799,0.14231181144714355,0.6424307823181152,,
1,0.0002132981753675267,1849,0.15043915808200836,0.6076748371124268,,
1,0.00021402520360425115,1899,0.16199538111686707,0.6024260520935059,,
1,0.0002147714258171618,1949,0.1391398310661316,0.6432099938392639,,
1,0.00021553682745434344,1999,0.13242602348327637,0.5639767050743103,,
1,0.00021632139396388084,2049,0.1179366260766983,0.595624566078186,,
1,0.00021712509624194354,2099,0.1486932933330536,0.5724531412124634,,
1,0.00021794793428853154,2149,0.14737290143966675,0.5562676191329956,,
1,0.0002187898789998144,2199,0.1687193214893341,0.4791065752506256,,
1,,2248,,,0.15629570186138153,0.5621494650840759
2,0.00021965090127196163,2249,0.1446998566389084,0.6101909875869751,,
2,0.00022053100110497326,2299,0.147866889834404,0.5698333382606506,,
2,0.00022143016394693404,2349,0.150620698928833,0.576943039894104,,
2,0.0002223483461420983,2399,0.13504387438297272,0.5729946494102478,,
2,0.00022328554769046605,2449,0.14783212542533875,0.5991491079330444,,
2,0.00022424172493629158,2499,0.15958385169506073,0.5281885266304016,,
2,0.00022521689243149012,2549,0.15921321511268616,0.6015236973762512,,
